doc_id,baseline_x,baseline_y,run_x,run_y,displacement
doc_0371,12.905175,14.226704,12.905175,14.226704,0.0
doc_0372,9.329309,13.289778,9.329309,13.289778,0.0
doc_0373,10.6862955,14.824105,10.6862955,14.824105,0.0
doc_0374,9.1545515,13.480753,9.1545515,13.480753,0.0
doc_0375,9.508157,10.638442,9.508157,10.638442,0.0
doc_0376,13.445858,14.288668,13.445858,14.288668,0.0
doc_0377,13.44172,14.309086,13.44172,14.309086,0.0
doc_0378,13.427909,13.8504925,13.427909,13.8504925,0.0
doc_0379,12.8455515,13.809914,12.8455515,13.809914,0.0
doc_0380,10.53542,13.682804,10.53542,13.682804,0.0
doc_0381,9.345667,13.22468,9.345667,13.22468,0.0
doc_0382,10.477215,13.960137,10.477215,13.960137,0.0
doc_0383,8.68289,11.027997,8.68289,11.027997,0.0
doc_0384,12.305374,8.551533,12.305374,8.551533,0.0
doc_0385,11.852616,11.537558,11.852616,11.537558,0.0
doc_0386,11.94225,14.710883,11.94225,14.710883,0.0
doc_0387,11.256617,14.657457,11.256617,14.657457,0.0
doc_0388,11.388089,14.429004,11.388089,14.429004,0.0
doc_0389,11.276342,12.712729,11.276342,12.712729,0.0
doc_0390,9.701905,12.4826145,9.701905,12.4826145,0.0
doc_0391,12.952049,14.007746,12.952049,14.007746,0.0
doc_0392,13.231407,11.61503,13.231407,11.61503,0.0
doc_0393,13.585166,12.506451,13.585166,12.506451,0.0
doc_0394,12.519631,14.04018,12.519631,14.04018,0.0
doc_0395,12.857433,13.226278,12.857433,13.226278,0.0
doc_0396,13.527651,14.35215,13.527651,14.35215,0.0
doc_0397,13.599548,13.829126,13.599548,13.829126,0.0
doc_0398,10.70786,13.892069,10.70786,13.892069,0.0
doc_0399,10.7245455,13.437502,10.7245455,13.437502,0.0
doc_0400,9.988966,12.587184,9.988966,12.587184,0.0
doc_0401,12.569426,13.18543,12.569426,13.18543,0.0
doc_0402,12.4782715,12.2505865,12.4782715,12.2505865,0.0
doc_0403,10.6658125,13.695951,10.6658125,13.695951,0.0
doc_0404,10.326105,14.030479,10.326105,14.030479,0.0
doc_0405,10.881008,13.825342,10.881008,13.825342,0.0
doc_0406,10.891238,13.60571,10.891238,13.60571,0.0
doc_0407,11.496337,11.749164,11.496337,11.749164,0.0
doc_0408,11.164939,14.135279,11.164939,14.135279,0.0
doc_0409,11.904149,13.974575,11.904149,13.974575,0.0
doc_0410,10.793106,13.850995,10.793106,13.850995,0.0
doc_0411,10.517097,13.333564,10.517097,13.333564,0.0
doc_0412,11.796077,11.320555,11.796077,11.320555,0.0
doc_0413,11.117727,14.718608,11.117727,14.718608,0.0
doc_0414,10.672288,13.681849,10.672288,13.681849,0.0
doc_0415,12.954842,12.05621,12.954842,12.05621,0.0
doc_0416,8.950629,11.795502,8.950629,11.795502,0.0
doc_0417,10.640897,12.150498,10.640897,12.150498,0.0
doc_0418,12.02279,15.391958,12.02279,15.391958,0.0
doc_0419,13.140857,12.510252,13.140857,12.510252,0.0
doc_0420,11.46469,13.77154,11.46469,13.77154,0.0
doc_0421,10.641516,14.1589775,10.641516,14.1589775,0.0
doc_0422,4.7292147,13.562631,4.7292147,13.562631,0.0
doc_0423,11.542201,14.3336,11.542201,14.3336,0.0
doc_0424,12.746549,13.746754,12.746549,13.746754,0.0
doc_0425,13.108163,13.576087,13.108163,13.576087,0.0
doc_0426,11.658857,13.932392,11.658857,13.932392,0.0
doc_0427,13.210795,10.931582,13.210795,10.931582,0.0
doc_0428,12.40443,11.692657,12.40443,11.692657,0.0
doc_0429,4.796319,13.515252,4.796319,13.515252,0.0
doc_0430,12.172488,13.741421,12.172488,13.741421,0.0
doc_0431,12.831809,12.94191,12.831809,12.94191,0.0
doc_0432,11.691906,13.578414,11.691906,13.578414,0.0
doc_0433,11.476975,15.563645,11.476975,15.563645,0.0
doc_0434,12.18937,9.265691,12.18937,9.265691,0.0
doc_0435,12.424495,13.817828,12.424495,13.817828,0.0
doc_0436,12.209763,12.016218,12.209763,12.016218,0.0
doc_0437,11.345811,10.120235,11.345811,10.120235,0.0
doc_0438,14.16394,12.474363,14.16394,12.474363,0.0
doc_0439,9.383308,13.336794,9.383308,13.336794,0.0
doc_0440,13.265934,13.496047,13.265934,13.496047,0.0
doc_0441,8.695045,11.129353,8.695045,11.129353,0.0
doc_0442,8.757834,12.442304,8.757834,12.442304,0.0
doc_0443,10.686229,14.658153,10.686229,14.658153,0.0
doc_0444,13.157072,15.149574,13.157072,15.149574,0.0
doc_0445,11.977318,12.578986,11.977318,12.578986,0.0
doc_0446,9.23333,15.677299,9.23333,15.677299,0.0
doc_0447,9.486552,15.623601,9.486552,15.623601,0.0
doc_0448,12.159325,13.036127,12.159325,13.036127,0.0
doc_0449,15.165749,13.914153,15.165749,13.914153,0.0
doc_0450,12.011611,14.115765,12.011611,14.115765,0.0
doc_0451,12.196936,14.310215,12.196936,14.310215,0.0
doc_0452,10.852111,14.973531,10.852111,14.973531,0.0
doc_0453,12.146726,12.020732,12.146726,12.020732,0.0
doc_0454,9.913076,15.283227,9.913076,15.283227,0.0
doc_0455,9.918611,12.620578,9.918611,12.620578,0.0
doc_0456,9.949356,12.589678,9.949356,12.589678,0.0
doc_0457,11.236529,11.675557,11.236529,11.675557,0.0
doc_0458,11.135042,11.412528,11.135042,11.412528,0.0
doc_0459,13.566735,13.403272,13.566735,13.403272,0.0
doc_0460,8.879232,12.095268,8.879232,12.095268,0.0
doc_0461,8.708125,12.469269,8.708125,12.469269,0.0
doc_0462,13.699355,13.427308,13.699355,13.427308,0.0
doc_0463,10.665096,13.717603,10.665096,13.717603,0.0
doc_0464,11.232876,11.297248,11.232876,11.297248,0.0
doc_0465,11.528831,10.483472,11.528831,10.483472,0.0
doc_0466,11.561715,10.509841,11.561715,10.509841,0.0
doc_0467,11.593492,10.554061,11.593492,10.554061,0.0
doc_0468,8.137779,13.820687,8.137779,13.820687,0.0
doc_0469,9.816203,12.984675,9.816203,12.984675,0.0
doc_0470,4.8479457,13.492332,4.8479457,13.492332,0.0
doc_0471,4.7509356,13.542462,4.7509356,13.542462,0.0
doc_0472,12.127533,11.906567,12.127533,11.906567,0.0
doc_0473,13.290517,10.847349,13.290517,10.847349,0.0
doc_0474,15.025849,13.730703,15.025849,13.730703,0.0
doc_0475,10.324236,12.313161,10.324236,12.313161,0.0
doc_0476,13.954005,11.651454,13.954005,11.651454,0.0
doc_0477,13.90339,13.263061,13.90339,13.263061,0.0
doc_0478,12.430451,8.43158,12.430451,8.43158,0.0
doc_0479,12.580243,8.934515,12.580243,8.934515,0.0
doc_0480,10.297305,12.857177,10.297305,12.857177,0.0
doc_0481,12.206573,13.241919,12.206573,13.241919,0.0
doc_0482,13.091078,13.404411,13.091078,13.404411,0.0
doc_0483,14.01341,11.742923,14.01341,11.742923,0.0
doc_0484,13.279626,15.670505,13.279626,15.670505,0.0
doc_0485,9.457527,13.155037,9.457527,13.155037,0.0
doc_0486,4.6531577,13.653872,4.6531577,13.653872,0.0
doc_0487,13.423818,12.039606,13.423818,12.039606,0.0
doc_0488,9.61055,14.011967,9.61055,14.011967,0.0
doc_0489,12.752746,11.36659,12.752746,11.36659,0.0
doc_0490,14.978575,13.713755,14.978575,13.713755,0.0
doc_0491,11.786041,12.045184,11.786041,12.045184,0.0
doc_0492,13.155977,13.229598,13.155977,13.229598,0.0
doc_0493,11.92876,12.067073,11.92876,12.067073,0.0
doc_0494,9.545051,12.345749,9.545051,12.345749,0.0
doc_0495,10.554144,12.60031,10.554144,12.60031,0.0
doc_0496,12.912103,11.665081,12.912103,11.665081,0.0
doc_0497,12.702057,13.1944,12.702057,13.1944,0.0
doc_0498,11.959588,13.6405325,11.959588,13.6405325,0.0
doc_0499,14.150611,12.543598,14.150611,12.543598,0.0
doc_0500,11.418482,14.371122,11.418482,14.371122,0.0
doc_0501,12.329761,11.837249,12.329761,11.837249,0.0
doc_0502,13.66985,13.441348,13.66985,13.441348,0.0
doc_0503,10.563942,12.870975,10.563942,12.870975,0.0
doc_0504,13.829672,11.801582,13.829672,11.801582,0.0
doc_0505,11.021064,13.702705,11.021064,13.702705,0.0
doc_0506,11.735346,14.170718,11.735346,14.170718,0.0
doc_0507,10.800612,13.077383,10.800612,13.077383,0.0
doc_0508,10.74038,15.003784,10.74038,15.003784,0.0
doc_0509,11.873156,14.475603,11.873156,14.475603,0.0
doc_0510,13.0581255,14.453982,13.0581255,14.453982,0.0
doc_0511,10.40076,12.811667,10.40076,12.811667,0.0
doc_0512,10.306506,14.176348,10.306506,14.176348,0.0
doc_0513,9.7545595,13.566519,9.7545595,13.566519,0.0
doc_0514,14.960548,9.9387865,14.960548,9.9387865,0.0
doc_0515,13.570647,11.836121,13.570647,11.836121,0.0
doc_0516,13.469503,11.080273,13.469503,11.080273,0.0
doc_0517,12.677431,12.908474,12.677431,12.908474,0.0
doc_0518,12.473016,15.190665,12.473016,15.190665,0.0
doc_0519,15.005125,10.175588,15.005125,10.175588,0.0
doc_0520,13.781233,13.712071,13.781233,13.712071,0.0
doc_0521,13.731106,13.439753,13.731106,13.439753,0.0
doc_0522,15.119741,13.823314,15.119741,13.823314,0.0
doc_0523,13.212476,12.385358,13.212476,12.385358,0.0
doc_0524,12.504009,12.108598,12.504009,12.108598,0.0
doc_0525,9.6484,15.512022,9.6484,15.512022,0.0
doc_0526,10.234738,14.758687,10.234738,14.758687,0.0
doc_0527,15.046662,13.792594,15.046662,13.792594,0.0
doc_0528,8.154127,13.773589,8.154127,13.773589,0.0
doc_0529,13.3866,11.092126,13.3866,11.092126,0.0
doc_0530,13.247707,10.837983,13.247707,10.837983,0.0
doc_0531,13.476294,11.180435,13.476294,11.180435,0.0
doc_0532,12.5896,9.043203,12.5896,9.043203,0.0
doc_0533,11.203298,12.603786,11.203298,12.603786,0.0
doc_0534,9.928866,15.329031,9.928866,15.329031,0.0
doc_0535,12.35745,14.08702,12.35745,14.08702,0.0
doc_0536,12.073611,14.742201,12.073611,14.742201,0.0
doc_0537,13.225308,13.154486,13.225308,13.154486,0.0
doc_0538,13.405117,12.947505,13.405117,12.947505,0.0
doc_0539,10.760671,13.193898,10.760671,13.193898,0.0
doc_0540,9.236556,12.512643,9.236556,12.512643,0.0
doc_0541,8.70281,12.522144,8.70281,12.522144,0.0
doc_0542,8.810574,12.490258,8.810574,12.490258,0.0
doc_0543,11.430167,10.068826,11.430167,10.068826,0.0
doc_0544,9.75728,14.169539,9.75728,14.169539,0.0
doc_0545,4.8748407,13.472907,4.8748407,13.472907,0.0
doc_0546,11.322298,15.319261,11.322298,15.319261,0.0
doc_0547,12.380686,14.420017,12.380686,14.420017,0.0
doc_0548,13.252164,13.71152,13.252164,13.71152,0.0
doc_0549,13.270304,14.610632,13.270304,14.610632,0.0
doc_0550,13.441647,13.516164,13.441647,13.516164,0.0
doc_0551,11.404429,15.404182,11.404429,15.404182,0.0
doc_0552,11.45004,12.9663515,11.45004,12.9663515,0.0
doc_0553,10.337623,13.540665,10.337623,13.540665,0.0
doc_0554,10.977884,9.099743,10.977884,9.099743,0.0
doc_0555,13.262205,14.111468,13.262205,14.111468,0.0
doc_0556,11.814821,13.884466,11.814821,13.884466,0.0
doc_0557,15.128566,13.816598,15.128566,13.816598,0.0
doc_0558,11.304638,11.420299,11.304638,11.420299,0.0
doc_0559,12.298756,11.523629,12.298756,11.523629,0.0
doc_0560,13.571663,11.414535,13.571663,11.414535,0.0
doc_0561,13.802731,12.116613,13.802731,12.116613,0.0
doc_0562,12.669055,14.52859,12.669055,14.52859,0.0
doc_0563,9.18773,11.77893,9.18773,11.77893,0.0
doc_0564,9.599917,11.822307,9.599917,11.822307,0.0
doc_0565,13.285774,15.700499,13.285774,15.700499,0.0
doc_0566,11.605241,13.658574,11.605241,13.658574,0.0
doc_0567,11.532623,13.712038,11.532623,13.712038,0.0
doc_0568,12.8433,13.186094,12.8433,13.186094,0.0
doc_0569,11.542666,13.865883,11.542666,13.865883,0.0
doc_0570,12.430902,14.871322,12.430902,14.871322,0.0
doc_0571,11.700458,11.670774,11.700458,11.670774,0.0
doc_0572,11.311244,9.867474,11.311244,9.867474,0.0
doc_0573,10.770362,14.268572,10.770362,14.268572,0.0
doc_0574,12.676595,13.434053,12.676595,13.434053,0.0
doc_0575,13.333646,10.594215,13.333646,10.594215,0.0
doc_0576,14.124265,11.424533,14.124265,11.424533,0.0
doc_0577,12.213034,12.1725,12.213034,12.1725,0.0
doc_0578,10.908685,8.966239,10.908685,8.966239,0.0
doc_0579,10.748515,11.742328,10.748515,11.742328,0.0
doc_0580,12.594414,13.047936,12.594414,13.047936,0.0
doc_0581,10.781885,14.321394,10.781885,14.321394,0.0
doc_0582,12.534553,9.39628,12.534553,9.39628,0.0
doc_0583,13.365704,11.174487,13.365704,11.174487,0.0
doc_0584,14.012837,11.134751,14.012837,11.134751,0.0
doc_0585,13.470204,12.108889,13.470204,12.108889,0.0
doc_0586,13.492271,12.085212,13.492271,12.085212,0.0
doc_0587,11.553839,13.287661,11.553839,13.287661,0.0
doc_0588,11.988283,14.01682,11.988283,14.01682,0.0
doc_0589,10.793286,14.992844,10.793286,14.992844,0.0
doc_0590,11.581346,13.189027,11.581346,13.189027,0.0
doc_0591,11.530684,13.213791,11.530684,13.213791,0.0
doc_0592,10.768058,14.851457,10.768058,14.851457,0.0
doc_0593,11.920058,12.164739,11.920058,12.164739,0.0
doc_0594,12.756117,13.701632,12.756117,13.701632,0.0
doc_0595,12.733584,11.535312,12.733584,11.535312,0.0
doc_0596,8.177772,13.755359,8.177772,13.755359,0.0
doc_0597,11.883213,10.968121,11.883213,10.968121,0.0
doc_0598,12.163132,10.921999,12.163132,10.921999,0.0
doc_0599,11.85559,13.253754,11.85559,13.253754,0.0
doc_0600,11.914925,12.28126,11.914925,12.28126,0.0
doc_0601,15.145417,13.888318,15.145417,13.888318,0.0
doc_0602,15.102524,13.853353,15.102524,13.853353,0.0
doc_0603,9.710556,13.614348,9.710556,13.614348,0.0
doc_0604,13.594532,13.272371,13.594532,13.272371,0.0
doc_0605,4.714841,13.573692,4.714841,13.573692,0.0
doc_0606,8.703263,12.447885,8.703263,12.447885,0.0
doc_0607,8.696425,11.016661,8.696425,11.016661,0.0
doc_0608,10.973127,8.97396,10.973127,8.97396,0.0
doc_0609,10.819411,10.482077,10.819411,10.482077,0.0
doc_0610,12.931244,9.491713,12.931244,9.491713,0.0
doc_0611,15.084837,10.125693,15.084837,10.125693,0.0
doc_0612,13.309434,15.663605,13.309434,15.663605,0.0
doc_0613,11.219699,13.521614,11.219699,13.521614,0.0
doc_0614,9.68016,13.449238,9.68016,13.449238,0.0
doc_0615,11.934856,12.338533,11.934856,12.338533,0.0
doc_0616,12.288417,11.433691,12.288417,11.433691,0.0
doc_0617,14.049658,11.448164,14.049658,11.448164,0.0
doc_0618,11.552927,10.598558,11.552927,10.598558,0.0
doc_0619,12.025961,8.863474,12.025961,8.863474,0.0
doc_0620,12.518415,9.590986,12.518415,9.590986,0.0
doc_0621,13.364716,12.232458,13.364716,12.232458,0.0
doc_0622,13.596312,11.733772,13.596312,11.733772,0.0
doc_0623,13.357226,11.360611,13.357226,11.360611,0.0
doc_0624,12.672524,12.121616,12.672524,12.121616,0.0
doc_0625,12.555568,11.206587,12.555568,11.206587,0.0
doc_0626,15.214298,13.990534,15.214298,13.990534,0.0
doc_0627,12.977512,12.618521,12.977512,12.618521,0.0
doc_0628,11.307,14.192333,11.307,14.192333,0.0
doc_0629,11.701188,11.907546,11.701188,11.907546,0.0
doc_0630,12.208432,11.623,12.208432,11.623,0.0
doc_0631,13.38278,11.981225,13.38278,11.981225,0.0
doc_0632,13.352897,13.4583645,13.352897,13.4583645,0.0
doc_0633,12.578014,13.988684,12.578014,13.988684,0.0
doc_0634,12.42519,13.841036,12.42519,13.841036,0.0
doc_0635,10.183472,12.730658,10.183472,12.730658,0.0
doc_0636,11.200686,12.568354,11.200686,12.568354,0.0
doc_0637,12.433796,14.084598,12.433796,14.084598,0.0
doc_0638,11.327625,11.872962,11.327625,11.872962,0.0
doc_0639,10.118659,13.474752,10.118659,13.474752,0.0
doc_0640,11.221131,13.798013,11.221131,13.798013,0.0
doc_0641,10.978003,13.140973,10.978003,13.140973,0.0
doc_0642,12.333149,12.122236,12.333149,12.122236,0.0
doc_0643,11.526681,11.8978615,11.526681,11.8978615,0.0
doc_0644,11.689052,11.944506,11.689052,11.944506,0.0
doc_0645,13.098841,13.175355,13.098841,13.175355,0.0
doc_0646,12.498512,15.00768,12.498512,15.00768,0.0
doc_0647,11.330927,13.573665,11.330927,13.573665,0.0
doc_0648,12.033709,12.306582,12.033709,12.306582,0.0
doc_0649,13.145844,13.123151,13.145844,13.123151,0.0
doc_0650,11.525941,14.51709,11.525941,14.51709,0.0
doc_0651,11.559687,11.971103,11.559687,11.971103,0.0
doc_0652,12.211767,11.299828,12.211767,11.299828,0.0
doc_0653,12.374595,11.090606,12.374595,11.090606,0.0
doc_0654,12.422476,9.371733,12.422476,9.371733,0.0
doc_0655,13.314968,15.724514,13.314968,15.724514,0.0
doc_0656,11.8717375,12.869571,11.8717375,12.869571,0.0
doc_0657,11.330848,13.667032,11.330848,13.667032,0.0
doc_0658,11.083447,13.065691,11.083447,13.065691,0.0
doc_0659,12.501345,11.679696,12.501345,11.679696,0.0
doc_0660,12.833837,11.849872,12.833837,11.849872,0.0
doc_0661,12.320403,14.023045,12.320403,14.023045,0.0
doc_0662,12.791378,11.601545,12.791378,11.601545,0.0
doc_0663,15.139896,13.806797,15.139896,13.806797,0.0
doc_0664,11.175713,12.941409,11.175713,12.941409,0.0
doc_0665,12.443204,13.936333,12.443204,13.936333,0.0
doc_0666,15.048712,10.032187,15.048712,10.032187,0.0
doc_0667,11.698672,13.154586,11.698672,13.154586,0.0
doc_0668,13.266697,15.677684,13.266697,15.677684,0.0
doc_0669,11.497665,12.835857,11.497665,12.835857,0.0
doc_0670,11.66292,13.125227,11.66292,13.125227,0.0
doc_0671,11.9800205,12.447805,11.9800205,12.447805,0.0
doc_0672,15.235843,14.007092,15.235843,14.007092,0.0
doc_0673,11.399852,13.676035,11.399852,13.676035,0.0
doc_0674,12.299983,13.051268,12.299983,13.051268,0.0
doc_0675,12.400025,13.11076,12.400025,13.11076,0.0
doc_0676,11.686067,12.639114,11.686067,12.639114,0.0
doc_0677,15.1308975,13.837605,15.1308975,13.837605,0.0
doc_0678,11.372194,13.063889,11.372194,13.063889,0.0
doc_0679,12.408873,14.384568,12.408873,14.384568,0.0
doc_0680,12.691627,13.855891,12.691627,13.855891,0.0
doc_0681,11.498116,12.809727,11.498116,12.809727,0.0
doc_0682,11.5367,15.540982,11.5367,15.540982,0.0
doc_0683,12.262178,13.196082,12.262178,13.196082,0.0
doc_0684,12.811282,11.275009,12.811282,11.275009,0.0
doc_0685,9.258844,13.354711,9.258844,13.354711,0.0
doc_0686,11.413881,10.041854,11.413881,10.041854,0.0
doc_0687,8.177552,13.760037,8.177552,13.760037,0.0
doc_0688,11.914586,10.744369,11.914586,10.744369,0.0
doc_0689,10.012654,12.719965,10.012654,12.719965,0.0
doc_0690,12.294063,8.662336,12.294063,8.662336,0.0
doc_0691,8.759725,11.201139,8.759725,11.201139,0.0
doc_0692,12.756497,15.592346,12.756497,15.592346,0.0
doc_0693,9.651996,12.734314,9.651996,12.734314,0.0
doc_0694,12.043747,14.466345,12.043747,14.466345,0.0
doc_0695,10.865989,14.787613,10.865989,14.787613,0.0
doc_0696,8.881084,11.537333,8.881084,11.537333,0.0
doc_0697,9.486513,13.044682,9.486513,13.044682,0.0
doc_0698,12.648586,15.555164,12.648586,15.555164,0.0
doc_0699,13.483177,12.976279,13.483177,12.976279,0.0
doc_0700,13.609676,14.1066885,13.609676,14.1066885,0.0
doc_0701,13.174313,13.902278,13.174313,13.902278,0.0
doc_0702,4.751532,13.539797,4.751532,13.539797,0.0
doc_0703,13.61011,11.833957,13.61011,11.833957,0.0
doc_0704,13.129818,13.35215,13.129818,13.35215,0.0
doc_0705,9.052604,12.853897,9.052604,12.853897,0.0
doc_0706,11.691518,13.398213,11.691518,13.398213,0.0
doc_0707,12.230203,12.274345,12.230203,12.274345,0.0
doc_0708,11.214191,11.485365,11.214191,11.485365,0.0
doc_0709,12.318967,11.720239,12.318967,11.720239,0.0
doc_0710,8.762341,12.414637,8.762341,12.414637,0.0
doc_0711,10.804572,13.611933,10.804572,13.611933,0.0
doc_0712,8.193193,13.747242,8.193193,13.747242,0.0
doc_0713,14.349238,12.417232,14.349238,12.417232,0.0
doc_0714,11.969373,14.651569,11.969373,14.651569,0.0
doc_0715,12.990643,13.181815,12.990643,13.181815,0.0
doc_0716,9.77389,13.485142,9.77389,13.485142,0.0
doc_0717,9.840922,15.117221,9.840922,15.117221,0.0
doc_0718,10.625971,13.773571,10.625971,13.773571,0.0
doc_0719,12.235859,11.436989,12.235859,11.436989,0.0
doc_0720,11.401506,10.118596,11.401506,10.118596,0.0
doc_0721,4.7511425,13.541583,4.7511425,13.541583,0.0
doc_0722,10.4119005,14.4295635,10.4119005,14.4295635,0.0
doc_0723,14.065627,11.546816,14.065627,11.546816,0.0
doc_0724,11.2042885,11.696256,11.2042885,11.696256,0.0
doc_0725,12.213236,14.722818,12.213236,14.722818,0.0
doc_0726,10.425616,11.454363,10.425616,11.454363,0.0
doc_0727,9.636554,13.910089,9.636554,13.910089,0.0
doc_0728,14.009507,13.283101,14.009507,13.283101,0.0
doc_0729,11.880855,11.381196,11.880855,11.381196,0.0
doc_0730,11.791081,9.840553,11.791081,9.840553,0.0
doc_0731,13.720953,13.406134,13.720953,13.406134,0.0
doc_0732,13.179033,15.644036,13.179033,15.644036,0.0
doc_0733,4.6103497,13.672614,4.6103497,13.672614,0.0
doc_0734,13.774461,13.546704,13.774461,13.546704,0.0
doc_0735,12.905077,13.12204,12.905077,13.12204,0.0
doc_0736,8.638307,12.516952,8.638307,12.516952,0.0
doc_0737,12.522075,13.982106,12.522075,13.982106,0.0
doc_0738,7.8178377,10.617924,7.8178377,10.617924,0.0
doc_0739,12.235873,14.736518,12.235873,14.736518,0.0
doc_0740,13.739838,13.723179,13.739838,13.723179,0.0
doc_0741,14.783707,13.73902,14.783707,13.73902,0.0
doc_0742,13.343,13.614434,13.343,13.614434,0.0
